Body Type,Diet,How Often Shower,Heating Energy Source,Transport,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Sex_female,Sex_male,Energy efficiency_No,Energy efficiency_Sometimes,Energy efficiency_Yes,Cooking_Oven,Cooking_Microwave,Cooking_Grill,Cooking_Airfryer,Cooking_Stove,Recycling_Metal,Recycling_Paper,Recycling_Glass,Recycling_Plastic
2,2,2,0,2,1,24307,2,5102,0,5,16,20,12,3166,True,False,True,False,False,True,False,True,True,True,True,False,False,False
1,0,0,1,0,1,12111,1,91,3,4,8,3,20,1134,True,False,False,False,True,True,False,False,False,True,False,True,False,False
2,2,1,2,0,1,7761,0,39,3,2,22,12,3,974,True,False,True,False,False,True,False,False,False,True,False,True,False,True
0,3,2,0,2,1,12964,2,2222,0,1,1,17,17,2009,True,False,True,False,False,False,False,True,True,True,False,False,False,True
0,2,1,0,0,2,13390,0,86,3,7,2,27,11,1418,True,False,False,True,False,False,False,True,True,True,True,False,True,True
0,3,3,1,0,0,14414,0,1,0,5,3,7,13,926,False,True,True,False,False,True,True,False,False,False,False,True,True,True
1,1,3,2,0,1,12793,0,32,3,1,4,30,6,793,True,False,False,True,False,True,True,True,True,False,True,True,True,True
1,1,2,3,1,0,13305,0,1941,3,3,21,5,17,1571,False,True,False,False,True,True,True,True,True,False,False,False,True,True
3,0,1,2,2,1,18252,1,9623,3,1,24,38,21,3200,True,False,True,False,False,False,False,True,True,False,True,False,True,False
2,3,1,0,2,2,21151,0,6726,1,5,5,27,7,3362,False,True,True,False,False,False,True,False,False,False,True,True,False,True
2,3,2,0,1,2,24137,2,626,3,3,1,38,8,2262,True,False,False,False,True,True,False,True,True,False,True,False,True,True
3,0,2,1,1,1,9211,3,1257,2,4,0,14,3,2787,False,True,False,True,False,False,False,False,False,True,True,True,False,False
1,1,1,3,0,0,8358,3,10,2,7,14,43,12,3451,False,True,True,False,False,True,True,False,False,True,True,False,True,False
3,2,0,0,2,1,24989,1,4206,1,7,3,35,3,2629,False,True,False,False,True,False,True,True,True,False,True,True,False,True
3,3,0,2,0,0,23028,0,1,2,1,14,11,3,1302,False,True,False,True,False,False,True,False,False,False,False,False,True,False
3,3,3,1,2,0,23795,3,7185,2,4,7,30,24,3859,False,True,False,True,False,True,False,True,True,True,True,False,False,True
0,2,0,2,2,1,19531,1,3225,1,5,6,10,16,1878,True,False,False,True,False,False,True,False,False,True,True,False,False,False
0,1,2,0,1,0,22687,0,843,1,7,2,14,5,947,False,True,False,True,False,False,False,True,True,False,True,True,False,False
1,0,2,0,0,0,6737,3,3,1,2,23,43,23,2005,True,False,False,False,True,False,False,True,True,True,False,True,True,True
3,3,2,3,1,1,24989,2,8,2,6,12,27,17,3316,True,False,True,False,False,True,True,True,True,False,True,False,False,False
2,0,1,2,2,1,24563,3,4362,1,5,6,36,21,5279,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,3,2,2,0,1,23540,2,69,1,2,0,3,23,1259,True,False,False,False,True,False,True,True,True,True,True,True,True,False
1,3,2,1,2,1,20469,1,8046,0,1,8,11,15,4552,False,True,False,True,False,True,False,True,True,True,True,False,False,True
0,0,3,1,2,0,8273,0,6852,2,3,7,8,23,2225,False,True,False,False,True,True,True,False,False,False,True,True,False,False
3,2,2,2,0,0,17228,2,57,1,6,5,2,8,2039,False,True,False,True,False,True,True,True,True,False,True,False,True,False
2,3,0,1,2,2,13134,3,7926,1,5,18,47,2,5735,False,True,False,True,False,False,False,True,True,False,False,True,False,False
2,0,0,3,2,2,14755,3,5391,2,4,13,2,0,2866,False,True,True,False,False,True,True,True,True,False,False,True,False,True
3,1,1,3,0,1,6908,0,19,3,7,12,14,24,2014,True,False,False,False,True,False,False,True,True,True,True,True,False,False
2,1,3,3,2,0,10661,3,3775,2,4,10,30,13,3617,True,False,False,True,False,True,True,True,True,True,False,True,True,False
2,2,2,2,1,1,13475,1,1532,1,6,17,4,8,1404,False,True,False,True,False,True,True,False,False,False,False,True,True,True
0,1,3,3,0,0,6737,2,5,0,6,10,17,9,1664,True,False,False,False,True,False,True,True,True,False,False,False,False,False
0,1,0,2,1,2,24989,3,737,1,3,12,29,18,2598,False,True,False,True,False,False,True,True,True,True,False,True,True,False
3,0,1,1,1,0,4776,1,1587,2,1,0,6,9,1153,False,True,True,False,False,True,False,True,True,False,True,False,True,False
3,1,2,0,2,0,8614,3,59,3,3,18,39,14,2754,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,2,3,1,0,4435,3,1010,1,7,20,47,19,2860,True,False,False,True,False,True,False,True,True,False,False,False,False,True
0,0,0,1,0,0,8273,0,30,0,7,0,21,9,939,False,True,True,False,False,True,True,False,False,True,True,False,False,True
3,2,2,1,2,2,4520,0,9745,2,2,20,10,4,2760,True,False,True,False,False,True,False,False,False,True,False,True,True,True
1,1,0,3,2,2,20981,2,3201,2,5,7,1,20,2358,True,False,True,False,False,True,True,True,True,True,False,True,True,True
2,3,0,2,2,2,7420,0,3228,3,1,20,41,23,2139,True,False,False,False,True,False,True,False,False,False,False,True,False,False
1,3,2,3,2,2,9381,0,9599,0,4,21,33,20,4974,False,True,True,False,False,True,True,False,False,False,False,True,False,True
2,0,1,0,1,0,25501,1,1326,3,5,9,9,19,1739,False,True,False,False,True,False,True,True,True,False,False,False,False,False
3,1,0,1,0,0,15011,0,54,2,4,2,4,19,984,True,False,False,True,False,False,True,True,True,True,False,True,True,True
2,3,0,3,2,1,5714,3,7188,0,4,24,14,1,4546,False,True,True,False,False,False,False,True,True,False,True,True,True,True
1,3,1,2,0,0,10234,3,85,2,4,13,40,9,2950,False,True,False,False,True,False,True,False,False,False,True,False,False,True
0,0,1,3,0,2,4264,3,34,0,7,23,27,2,2635,False,True,False,False,True,True,False,True,True,True,False,False,True,True
1,1,1,0,1,1,16460,1,1041,1,5,16,4,1,913,False,True,False,False,True,False,True,False,False,False,False,True,False,True
1,2,1,0,2,2,11258,1,5833,2,5,2,7,14,2099,True,False,False,True,False,False,True,True,True,False,True,True,True,False
1,3,3,1,2,0,18337,3,112,1,4,19,17,15,2268,True,False,False,False,True,True,False,False,False,True,True,True,False,True
0,0,2,2,0,1,9467,1,2,1,3,1,24,20,1466,False,True,True,False,False,True,True,True,True,False,False,False,True,True
3,1,3,1,2,2,18849,0,7989,0,5,20,44,11,4056,True,False,True,False,False,False,True,False,False,True,False,False,True,False
3,0,2,3,0,0,20043,1,12,3,5,8,47,18,2424,True,False,False,True,False,True,True,True,True,False,False,True,True,False
0,3,1,0,2,0,15608,1,4553,1,5,2,38,1,3016,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,0,0,1,1,0,14755,3,1613,0,5,4,44,24,2672,False,True,False,False,True,True,False,False,False,True,True,False,False,True
2,0,0,3,0,0,4520,0,86,2,2,19,12,2,847,True,False,False,True,False,False,True,True,True,False,True,True,False,False
0,0,2,0,1,1,15863,0,1789,1,2,13,17,21,868,True,False,False,True,False,True,True,True,True,True,False,False,True,True
1,3,1,1,0,0,16119,0,27,1,2,1,40,6,1382,False,True,False,True,False,False,False,True,True,True,True,False,False,True
1,3,0,0,2,1,22516,0,9242,2,3,19,46,20,2680,True,False,True,False,False,False,False,False,False,True,False,True,False,False
2,2,3,2,0,1,14158,1,22,0,6,3,14,5,1116,False,True,False,False,True,True,True,False,False,True,True,True,True,True
2,1,1,2,0,1,15266,1,10,0,3,3,36,14,1710,False,True,False,True,False,False,True,True,True,True,False,True,False,False
2,3,3,0,0,1,9211,3,23,1,7,23,36,2,2752,True,False,False,False,True,True,True,False,False,False,True,False,False,False
1,2,1,2,1,0,14414,1,885,3,3,5,34,13,1781,False,True,False,False,True,False,False,True,True,True,True,False,False,False
1,1,0,3,1,2,7846,2,87,1,3,13,2,4,1415,False,True,False,True,False,False,True,False,False,False,True,True,True,True
0,1,0,2,2,0,12452,1,2660,0,5,3,37,9,2265,False,True,False,False,True,True,False,False,False,True,True,False,False,True
2,3,2,2,0,1,13816,0,14,3,4,1,32,2,1393,True,False,False,False,True,False,True,True,True,True,True,True,False,False
2,3,3,2,2,0,23113,3,4416,2,2,11,25,9,2947,False,True,False,False,True,False,True,False,False,True,False,False,True,True
3,3,3,3,1,2,9978,2,1364,0,5,13,2,8,2413,False,True,False,True,False,True,False,True,True,False,False,True,True,True
0,0,1,2,1,2,16034,3,1116,3,2,20,28,6,2704,False,True,False,True,False,True,True,False,False,True,False,False,False,True
0,0,2,0,1,0,25245,1,1060,2,5,6,17,9,1162,True,False,False,False,True,True,True,True,True,True,False,True,False,True
1,0,0,1,2,1,16546,2,6246,3,3,21,32,8,2265,False,True,False,False,True,True,False,False,False,False,False,False,False,False
1,1,2,2,2,1,20213,2,5866,3,5,0,4,4,4035,False,True,True,False,False,False,False,True,True,False,True,False,True,True
2,0,3,2,2,0,19872,2,7978,0,7,16,21,14,2306,False,True,True,False,False,True,False,False,False,True,False,False,False,True
1,3,1,0,2,1,14243,0,4093,3,6,19,31,5,1842,True,False,False,False,True,False,False,False,False,False,False,True,True,True
0,3,1,1,0,0,5202,0,24,3,6,21,29,17,1803,False,True,False,True,False,False,False,False,False,False,False,False,True,True
1,1,0,3,0,0,4605,0,90,2,2,9,2,1,938,False,True,True,False,False,False,True,True,True,True,True,False,False,True
2,2,0,3,0,0,10234,2,43,2,5,18,30,24,2800,False,True,False,False,True,False,True,False,False,False,False,False,False,True
1,2,2,2,1,0,23028,2,323,0,6,21,3,24,1472,True,False,False,True,False,False,False,False,False,True,True,False,True,False
3,3,2,1,0,1,13816,0,73,2,3,16,26,16,1926,False,True,False,True,False,False,False,True,True,True,False,False,True,False
0,1,1,2,2,1,23113,2,9584,1,4,16,42,1,4625,False,True,True,False,False,True,True,False,False,True,True,False,True,True
3,1,2,3,2,0,14840,0,5899,1,4,9,41,15,1567,True,False,False,False,True,False,False,True,True,False,False,True,True,False
0,0,0,3,1,0,23454,1,892,2,6,13,18,23,1598,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,3,1,0,0,21151,0,86,2,1,15,15,15,932,True,False,False,False,True,True,True,True,True,False,False,True,True,False
0,1,2,0,1,0,19616,1,1374,2,2,2,26,6,1094,False,True,False,False,True,True,True,True,True,False,False,True,False,True
0,3,0,1,2,1,8273,2,4312,0,1,8,17,1,1272,True,False,True,False,False,True,False,False,False,True,True,False,False,False
1,0,3,0,2,0,15266,3,6482,2,3,8,47,3,4561,False,True,True,False,False,True,False,False,False,True,False,False,False,False
2,1,1,3,0,1,6140,0,92,3,6,23,11,18,2150,False,True,True,False,False,True,True,True,True,True,False,False,True,True
3,0,1,2,1,1,11684,2,367,1,5,14,15,15,2310,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,3,1,3,0,0,14158,0,6,3,3,14,44,7,1782,True,False,True,False,False,True,False,False,False,False,False,False,False,False
2,0,2,0,2,0,19616,0,9598,1,6,16,37,0,4209,True,False,False,True,False,False,True,False,False,False,True,True,True,False
1,1,2,3,2,1,16716,3,2580,1,2,12,49,1,2830,False,True,True,False,False,True,True,False,False,False,True,False,True,True
2,2,2,1,0,2,16716,2,59,2,5,12,37,12,2066,True,False,False,True,False,True,True,False,False,True,True,True,True,True
0,2,3,2,2,0,6055,2,3026,3,7,14,4,11,2404,True,False,True,False,False,False,False,False,False,False,False,True,True,False
0,2,2,0,2,0,24392,2,7023,3,4,19,38,5,4846,False,True,True,False,False,False,True,True,True,False,False,False,True,False
1,1,1,2,0,0,11002,0,93,1,6,16,39,21,1611,False,True,True,False,False,False,True,True,True,False,True,False,False,True
3,2,3,0,0,0,25075,0,74,0,4,18,27,7,1125,True,False,False,False,True,False,False,True,True,False,True,False,False,False
2,2,1,1,2,2,8955,3,4376,3,2,24,17,1,4335,False,True,True,False,False,True,True,True,True,True,False,False,True,True
3,1,3,1,1,2,9637,0,1264,0,3,13,0,11,866,False,True,False,False,True,False,True,True,True,False,True,True,True,False
1,0,2,3,1,1,16375,1,1580,0,3,12,24,17,1348,True,False,False,False,True,False,True,False,False,True,False,True,True,False
3,1,1,1,0,0,11002,1,64,0,7,14,40,0,1741,False,True,False,True,False,False,True,False,False,False,False,True,False,False
1,3,0,3,0,0,10917,3,55,1,6,7,20,1,2896,False,True,True,False,False,False,True,True,True,True,False,True,False,True
3,2,2,1,1,0,12025,3,1338,2,2,2,15,4,2409,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1,0,1,1,0,11172,0,772,0,2,23,22,3,663,True,False,False,True,False,False,False,True,True,False,False,True,True,True
0,1,2,2,0,1,12111,2,27,0,4,14,50,11,2096,False,True,False,False,True,False,True,True,True,False,True,False,True,False
2,3,3,1,2,1,12025,3,2311,3,2,17,11,19,3683,True,False,True,False,False,True,True,True,True,False,False,False,False,False
0,1,1,1,2,0,16716,2,1834,3,5,10,22,1,1713,True,False,True,False,False,True,False,True,True,False,True,False,False,True
2,2,1,2,0,2,12111,1,35,0,2,8,46,0,1529,False,True,False,False,True,False,False,True,True,True,False,True,True,True
0,3,1,0,2,0,22857,3,954,3,1,21,41,11,2387,True,False,True,False,False,False,True,False,False,False,True,False,False,False
3,1,0,3,2,1,14669,0,5093,3,4,11,42,7,3913,True,False,False,False,True,False,True,True,True,False,True,False,True,True
0,3,0,0,2,0,15863,1,9062,0,4,5,50,24,4068,False,True,False,False,True,True,True,False,False,True,False,False,False,False
1,3,1,3,2,2,24307,3,9799,2,4,17,41,20,3149,True,False,False,False,True,True,True,False,False,False,False,False,True,True
1,1,0,2,2,0,14328,2,7719,3,3,5,9,3,3676,True,False,False,True,False,False,True,False,False,True,True,True,True,False
0,2,0,2,1,0,19787,1,488,3,7,17,14,11,1745,True,False,True,False,False,True,True,False,False,False,False,False,True,True
1,2,3,0,2,2,6311,2,5122,3,4,15,39,12,3135,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,2,2,1,2,2,14328,3,8771,1,6,2,0,22,4156,True,False,True,False,False,True,True,True,True,False,False,False,False,False
1,3,1,0,0,2,19531,2,76,1,5,13,29,5,2033,False,True,False,False,True,True,True,False,False,True,True,False,False,True
2,0,1,0,1,1,11087,1,1937,1,4,1,10,11,920,True,False,False,True,False,True,False,False,False,False,True,True,False,False
3,0,1,1,1,0,11258,3,902,2,6,23,23,21,2902,True,False,False,True,False,False,True,False,False,True,True,True,True,False
3,1,0,0,2,0,9296,2,7201,2,5,6,37,23,4513,False,True,True,False,False,False,False,True,True,False,True,False,True,False
0,2,0,3,2,1,7676,0,3280,2,6,16,13,22,1350,True,False,False,True,False,False,False,True,True,False,False,True,False,False
0,1,0,1,2,0,17996,2,1349,3,1,0,46,3,1630,True,False,False,False,True,False,True,True,True,False,True,True,False,False
1,0,1,2,1,1,4349,1,994,3,4,15,39,0,1509,True,False,False,False,True,False,True,False,False,True,True,False,False,False
3,2,3,2,1,2,14158,3,1903,3,7,11,36,20,4068,True,False,False,True,False,False,True,False,False,True,False,False,True,True
2,1,2,1,0,0,10490,3,6,0,6,0,32,22,2578,True,False,True,False,False,True,True,True,True,False,False,True,False,False
2,1,1,2,2,2,24734,3,626,2,2,16,2,5,2448,True,False,False,True,False,True,True,False,False,False,False,False,True,False
3,1,3,2,1,1,25245,1,431,3,7,16,12,16,2660,False,True,False,True,False,False,True,True,True,True,False,True,False,False
2,0,0,3,0,2,20469,2,60,2,4,12,9,4,2046,False,True,False,False,True,True,True,False,False,False,True,True,False,True
1,3,3,1,0,2,14584,0,73,3,1,18,47,22,1519,True,False,True,False,False,True,False,False,False,True,True,False,True,False
2,2,1,1,2,2,12111,2,7703,2,6,0,32,19,5162,True,False,True,False,False,True,True,True,True,True,True,False,False,False
3,2,0,0,1,0,14755,0,1366,0,7,10,18,14,782,True,False,False,True,False,False,True,False,False,True,True,True,True,True
3,1,1,2,2,2,17569,2,9611,1,4,1,10,16,4215,False,True,False,True,False,False,False,True,True,False,False,False,False,True
3,1,3,3,1,2,17740,3,839,3,6,18,49,4,3865,True,False,False,False,True,False,True,True,True,True,True,False,True,True
2,2,1,0,0,0,4776,2,77,2,7,23,44,3,2376,False,True,False,True,False,False,True,True,True,True,False,True,True,False
0,1,3,2,0,2,24904,0,77,2,7,5,24,14,1592,False,True,False,False,True,True,True,True,True,False,True,True,True,True
1,0,1,1,0,2,8358,1,77,3,3,8,19,2,1351,True,False,True,False,False,True,False,False,False,False,False,False,True,False
3,1,3,0,0,0,15266,3,69,1,4,6,33,9,2722,False,True,True,False,False,False,True,True,True,False,False,True,True,False
3,0,0,0,1,1,21578,0,1484,2,6,6,29,22,1593,True,False,False,False,True,True,True,True,True,True,True,True,True,False
3,1,1,0,1,1,14925,0,362,3,1,10,39,15,1247,True,False,False,True,False,True,True,False,False,True,False,True,False,False
1,1,0,1,0,2,8358,3,30,1,6,8,11,4,2229,True,False,True,False,False,True,True,False,False,False,True,False,False,False
3,0,0,1,0,2,18422,3,13,2,5,12,11,8,3009,False,True,True,False,False,True,False,False,False,False,True,False,True,True
0,1,0,2,2,1,14584,0,1219,0,4,18,22,23,783,True,False,False,False,True,False,False,True,True,False,True,True,False,True
3,3,0,0,1,1,21237,2,1802,2,1,3,6,17,1538,True,False,False,False,True,True,False,True,True,False,True,False,True,True
1,0,3,1,1,2,21748,3,1523,2,2,10,36,10,2326,True,False,False,False,True,False,True,True,True,True,False,True,True,False
2,1,3,3,1,1,12708,2,609,2,2,1,46,10,2762,False,True,False,True,False,True,True,True,True,False,False,False,True,False
3,0,3,2,1,2,5714,1,1331,2,6,15,42,8,2676,False,True,False,False,True,True,False,True,True,True,True,False,False,False
2,0,3,2,2,1,5885,0,654,1,3,11,43,22,1515,True,False,False,False,True,False,False,False,False,True,False,True,True,True
0,3,3,2,0,2,13475,2,45,3,3,14,40,18,2232,True,False,False,True,False,True,False,False,False,False,False,False,False,True
2,2,2,1,0,0,23454,1,67,3,5,16,29,24,2090,False,True,False,False,True,False,True,False,False,True,True,False,True,True
0,2,1,3,2,1,24392,2,8869,3,4,13,48,17,4116,True,False,True,False,False,False,True,True,True,False,True,True,True,True
1,1,1,3,0,0,8784,2,0,3,3,10,2,22,1642,False,True,False,True,False,True,True,True,True,False,True,True,True,True
3,3,0,2,1,1,10831,1,670,3,2,16,23,11,1536,True,False,False,True,False,True,False,False,False,True,False,True,True,False
2,3,2,0,1,0,19446,2,1262,0,3,4,20,22,1807,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2,0,1,0,2,1,25501,2,1471,3,2,5,6,20,2065,True,False,True,False,False,True,False,True,True,False,False,True,False,False
